id,text,label,severity
5821,"No one to talk to, feel so alone.",loneliness,green
849,"Presentation tomorrow and I haven't prepared, panic mode 😰 🙃",stress,amber
6249,"Friends busy, lagta hai koi samajhta hi nahi. life sasta nasha lag raha hai in lab",loneliness,amber
8794,"Anger outbursts are frequent, then guilt follows Kuch kuch hota hai… but sadness hi hota hai in lab #collegeLife",anger,green
6115,Family around but still feel lonely inside dimag ka dahi ho gaya,loneliness,green
2878,"Public speaking se bahut darr lagta hai, can't breathe sometimes fr",anxiety,green
187,"Midterms -> sleepless nights, headache and stress 🤝",stress,amber
3780,"Social situations make me freeze, nervous AF",anxiety,green
1831,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar.",stress,amber
2960,"Constant worrying about future, kya hoga? 😭",anxiety,amber
9432,"Anger outbursts are frequent, then guilt follows rank zero, dignity zero :/ #struggle",anger,green
6649,"Sitting alone on bench, watching others laugh Kuch kuch hota hai… but sadness hi hota hai at hostel fr",loneliness,green
1235,"Boss ne last minute ka task de diya, time nahi hai. smh 🙂 #lost",stress,green
6222,"No one to talk to, feel so alone. in lab",loneliness,green
3916,"Public speaking se bahut darr lagta hai, can't breathe sometimes in class",anxiety,red
447,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,amber
845,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. kal lecture skip kiya, guilt tt 😔",stress,green
7728,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,green
8458,"Continuous assignments + part-time job, burnout central kal lecture skip kiya, guilt tt",burnout,green
7285,"I can't keep up with deadlines, energy drained #struggle",burnout,amber
2441,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. at office",anxiety,green
3104,"Raat ko neend nahi aati, kal se darr lag raha hai. dimag ka dahi ho gaya seriously",anxiety,green
8761,"Anger outbursts are frequent, then guilt follows seriously",anger,green
7071,Feels like I'm invisible in my own circle bahut zyada at office,loneliness,green
8224,I used to love coding but now it's just fatigue fr #struggle,burnout,red
1295,"Group project ka kaam sab meray upar, too much stress Kuch kuch hota hai… but sadness hi hota hai 🤯",stress,green
9655,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,green
9202,"Furious hoon yaar, bas chill nahi kar pa raha. 😭 in Chennai 🙂",anger,amber
5068,"Feels like crying for no reason, empty inside rank zero, dignity zero :/",sadness,green
3443,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in class 😭",anxiety,green
8619,I used to love coding but now it's just fatigue 🙂 #collegeLife,burnout,green
7569,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. 😤,burnout,green
8508,"I used to love coding but now it's just fatigue rank zero, dignity zero :/ 🙂",burnout,green
6361,"Sitting alone on bench, watching others laugh life sasta nasha lag raha hai",loneliness,green
777,"Midterms -> sleepless nights, headache and stress",stress,green
9914,"Chill day, college gaya and aaya. dimag ka dahi ho gaya at office #struggle",neutral,green
2154,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. lagta hai fail ho jaunga",anxiety,amber
4921,"Lost motivation, nothing seems enjoyable anymore",sadness,green
6015,"Sitting alone on bench, watching others laugh life sasta nasha lag raha hai 😓 idk",loneliness,green
10111,"Nothing special today, thoda busy tha. 🤯",neutral,green
5764,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
8834,"Furious hoon yaar, bas chill nahi kar pa raha. at office",anger,green
8600,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga.",burnout,green
3184,"Presentation ke time hands shake karte hai, help in lab",anxiety,red
9450,"They betrayed me, can't forgive easily at hostel #lost",anger,green
3200,"Presentation ke time hands shake karte hai, help lagta hai fail ho jaunga",anxiety,amber
8453,"Thak gaya hoon, motivation zero, subah uthna mushkil. 🤝",burnout,red
1290,"Ghar wale expect kar rahe hain kuch, pressure lagta hai in class 😓",stress,green
4582,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. at hostel",sadness,amber
6456,Family around but still feel lonely inside 🤯 #lost,loneliness,green
9119,"Woh person ne bahut bura kiya, ab control nahi hota. smh #lost",anger,green
7442,"Continuous assignments + part-time job, burnout central kal lecture skip kiya, guilt tt 😔 seriously",burnout,green
7056,"Weekend and nowhere to go, loneliness hits 👌",loneliness,green
4107,Breakup ke baad sab meaningless lag raha hai,sadness,green
4127,"Lagta hai sab door ho gaye, bas udasi hi reh gai. in lab",sadness,green
9030,"Woh person ne bahut bura kiya, ab control nahi hota. at hostel #struggle",anger,green
3967,"Presentation ke time hands shake karte hai, help",anxiety,amber
1880,"Boss ne last minute ka task de diya, time nahi hai. rank zero, dignity zero :/ #examseason",stress,green
9188,"Road rage yesterday, felt like shouting at everyone ugh 😔 idk",anger,green
9490,"They betrayed me, can't forgive easily at office idk",anger,amber
5363,"Lost motivation, nothing seems enjoyable anymore rank zero, dignity zero :/ at hostel 🤝",sadness,green
3588,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. in Hyderabad 🙂",anxiety,green
7670,I used to love coding but now it's just fatigue ugh 😔 in lab,burnout,green
3866,"Raat ko neend nahi aati, kal se darr lag raha hai. #collegeLife",anxiety,amber
8186,"Continuous assignments + part-time job, burnout central",burnout,green
4132,"Lost motivation, nothing seems enjoyable anymore 😤 #struggle",sadness,red
1037,"Presentation tomorrow and I haven't prepared, panic mode 😰 ugh 😔 at hostel 🙃",stress,green
637,"Midterms -> sleepless nights, headache and stress 🙃",stress,green
5742,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. #examseason",loneliness,green
4135,"Feels like crying for no reason, empty inside",sadness,green
6751,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. dimag ka dahi ho gaya in lab",loneliness,green
1084,"Presentation tomorrow and I haven't prepared, panic mode 😰 rank zero, dignity zero :/ #lost",stress,green
862,"Can't focus at all, sab kuch ulti tarah ho raha hai. 🤯",stress,green
5213,"Lost motivation, nothing seems enjoyable anymore at office",sadness,green
904,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar.",stress,green
192,"Boss ne last minute ka task de diya, time nahi hai. lagta hai fail ho jaunga",stress,green
110,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,green
4456,"Life monotonous and sad, can't smile genuinely dimag ka dahi ho gaya in class",sadness,green
1943,"Presentation tomorrow and I haven't prepared, panic mode 😰 bahut zyada",stress,amber
7043,Feels like I'm invisible in my own circle bahut zyada seriously,loneliness,green
4332,"Dil toot gaya, kuch karne ka mann nahi. at office",sadness,amber
8715,"Furious hoon yaar, bas chill nahi kar pa raha. idk what to do fr",anger,green
2041,"Constant worrying about future, kya hoga? in Chennai",anxiety,green
7628,"Continuous assignments + part-time job, burnout central 👌 🙂 #examseason",burnout,green
7135,"Sitting alone on bench, watching others laugh bahut zyada in Gwalior",loneliness,green
8098,I used to love coding but now it's just fatigue yaar help!! 🤯 idk,burnout,green
4660,"Aaj bas rona aa raha hai, kuch accha nahi lag raha.",sadness,green
6682,"Sitting alone on bench, watching others laugh at hostel",loneliness,green
2776,"Social situations make me freeze, nervous AF in lab",anxiety,green
4146,"Lagta hai sab door ho gaye, bas udasi hi reh gai. in class",sadness,amber
2324,"Raat ko neend nahi aati, kal se darr lag raha hai. lagta hai fail ho jaunga 😭",anxiety,green
763,"Ghar wale expect kar rahe hain kuch, pressure lagta hai brb #struggle",stress,green
2618,"Presentation ke time hands shake karte hai, help",anxiety,amber
2412,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai.",anxiety,green
1095,"Ghar wale expect kar rahe hain kuch, pressure lagta hai in class seriously",stress,green
6435,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. Kuch kuch hota hai… but sadness hi hota hai at office",loneliness,green
7335,"Thak gaya hoon, motivation zero, subah uthna mushkil. 🙃",burnout,green
5823,"Weekend and nowhere to go, loneliness hits 👌",loneliness,green
3136,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. lol",anxiety,green
5925,"Sitting alone on bench, watching others laugh idk",loneliness,green
5041,"Life monotonous and sad, can't smile genuinely at hostel",sadness,amber
3806,"Social situations make me freeze, nervous AF dimag ka dahi ho gaya in class",anxiety,amber
885,"College ka workload insane hai, feel overloaded.",stress,green
2655,"Constant worrying about future, kya hoga? lol",anxiety,green
8492,"Continuous assignments + part-time job, burnout central",burnout,amber
6450,"Weekend and nowhere to go, loneliness hits",loneliness,green
465,"College ka workload insane hai, feel overloaded. 😭",stress,green
7021,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. dimag ka dahi ho gaya idk #lost",loneliness,green
7938,I used to love coding but now it's just fatigue in Mumbai,burnout,green
5919,Feels like I'm invisible in my own circle,loneliness,green
7293,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. in Mumbai 🙃 fr",burnout,amber
5193,"Dil toot gaya, kuch karne ka mann nahi. sakht thak gaya yaar",sadness,green
9884,"Today okay, did some chores and relaxed sakht thak gaya yaar in lab 😤 #struggle",neutral,green
5301,"Life monotonous and sad, can't smile genuinely ugh 😔 in class 🤝",sadness,red
2203,"Presentation ke time hands shake karte hai, help",anxiety,green
7428,I used to love coding but now it's just fatigue 🙂,burnout,green
6632,Feels like I'm invisible in my own circle feeling kabhi kabhi low AF in lab,loneliness,green
1263,"College ka workload insane hai, feel overloaded. sakht thak gaya yaar at office 🤯",stress,green
7517,"I can't keep up with deadlines, energy drained lagta hai fail ho jaunga",burnout,amber
976,"Boss ne last minute ka task de diya, time nahi hai. brb idk",stress,green
7666,"Thak gaya hoon, motivation zero, subah uthna mushkil. 😭 fr",burnout,green
4926,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. kal lecture skip kiya, guilt tt 😔 seriously",sadness,amber
942,"Assignment deadline par bahut pressure hai, dimag kharab. smh",stress,green
5264,"Life monotonous and sad, can't smile genuinely",sadness,amber
4724,"Dil toot gaya, kuch karne ka mann nahi. at office 😔 seriously",sadness,amber
2388,"Public speaking se bahut darr lagta hai, can't breathe sometimes ugh 😔 in Pune",anxiety,red
10013,"Aaj ka din theek tha, normal sa feel kar raha hoon. life sasta nasha lag raha hai in Chennai",neutral,green
5022,Breakup ke baad sab meaningless lag raha hai 🙂,sadness,green
4392,"Feels like crying for no reason, empty inside #collegeLife",sadness,red
5149,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. kal lecture skip kiya, guilt tt",sadness,amber
3222,"Raat ko neend nahi aati, kal se darr lag raha hai. lagta hai fail ho jaunga 😓",anxiety,amber
3883,"Raat ko neend nahi aati, kal se darr lag raha hai. 😭",anxiety,red
9633,"They betrayed me, can't forgive easily",anger,green
6900,"Friends busy, lagta hai koi samajhta hi nahi. kal lecture skip kiya, guilt tt idk",loneliness,green
7729,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga.",burnout,green
2790,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. sakht thak gaya yaar in Mumbai",anxiety,green
945,"Ghar wale expect kar rahe hain kuch, pressure lagta hai seriously",stress,amber
9091,"Furious hoon yaar, bas chill nahi kar pa raha. at hostel idk",anger,green
1858,"Ghar wale expect kar rahe hain kuch, pressure lagta hai dimag ka dahi ho gaya in Mumbai",stress,green
8847,"Furious hoon yaar, bas chill nahi kar pa raha.",anger,green
4109,"Life monotonous and sad, can't smile genuinely life sasta nasha lag raha hai lol",sadness,green
5214,"Lost motivation, nothing seems enjoyable anymore",sadness,green
8686,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. #collegeLife,burnout,green
3256,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in lab",anxiety,red
2691,"Constant worrying about future, kya hoga? 👌",anxiety,red
7655,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. idk what to do #struggle,burnout,green
7076,"Weekend and nowhere to go, loneliness hits lol",loneliness,green
1320,"Ghar wale expect kar rahe hain kuch, pressure lagta hai brb idk",stress,green
8773,"Anger outbursts are frequent, then guilt follows brb",anger,green
10083,"Average day, nothing major happened idk",neutral,green
5163,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. brb in Chennai",sadness,amber
6074,Family around but still feel lonely inside 😭,loneliness,green
7073,"Friends busy, lagta hai koi samajhta hi nahi. dimag ka dahi ho gaya #struggle",loneliness,green
6931,"Friends busy, lagta hai koi samajhta hi nahi. lagta hai fail ho jaunga",loneliness,green
6504,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
3476,"Raat ko neend nahi aati, kal se darr lag raha hai. idk",anxiety,green
3506,"Social situations make me freeze, nervous AF Kuch kuch hota hai… but sadness hi hota hai in class",anxiety,green
4750,"Dil toot gaya, kuch karne ka mann nahi. bahut zyada",sadness,green
2478,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,green
5717,"Weekend and nowhere to go, loneliness hits",loneliness,green
6890,"Weekend and nowhere to go, loneliness hits sakht thak gaya yaar at office",loneliness,amber
7643,"Continuous assignments + part-time job, burnout central",burnout,green
7894,"Continuous assignments + part-time job, burnout central 😓",burnout,green
6699,"Sitting alone on bench, watching others laugh LOL (not funny) in class",loneliness,green
10066,"Aaj ka din theek tha, normal sa feel kar raha hoon. kal lecture skip kiya, guilt tt",neutral,green
